,JP_shortTitle,shortTitle,itemId,title,viewItemURL,currentPrice,currency,country,primaryCategory.categoryId,primaryCategory.categoryName,listingType,condition,model,TotalCounts
96,,nikon nonai nikkor,303238640537,[Near Mint] Nikon Non-ai NIKKOR 50mm F/2 MF Lens From Japan #2,https://www.ebay.com/itm/Near-Mint-Nikon-Non-ai-NIKKOR-50mm-F-2-MF-Lens-Japan-2-/303238640537,49.99,USD,JP,3323,Lenses,FixedPrice,Used,Nikon Non-ai NIKKOR 50mm F/2,117
28,,nikon fm10 35mm,264448387479,Nikon FM10 35mm SLR Film Camera Body Only  SN2104651 **Excellent++**,https://www.ebay.com/itm/Nikon-FM10-35mm-SLR-Film-Camera-Body-Only-SN2104651-Excellent-/264448387479,71.8,USD,JP,15230,Film Cameras,StoreInventory,Used,,117
79,,nikon with box,163606507998,Carl Zeiss Distagon T* 35mm F/1.4 ZF.2 Lens for Nikon With Box #20856,https://www.ebay.com/itm/Carl-Zeiss-Distagon-T-35mm-F-1-4-ZF-2-Lens-Nikon-Box-20856-/163606507998,1209.6,USD,JP,3323,Lenses,FixedPrice,Used,,117
10,,mint in boxnikon,401882427081,【MINT in Box】Nikon Micro NIKKOR 55mm f/2.8 Ai-S AiS MF Lens From Japan 057,https://www.ebay.com/itm/MINT-Box-Nikon-Micro-NIKKOR-55mm-f-2-8-Ai-S-AiS-MF-Lens-Japan-057-/401882427081,159.99,USD,JP,3323,Lenses,FixedPrice,Used,Nikon Micro Nikkor 55mm f2.8 Ai-S,117
5,,nikon nikonos v,283613234280,"**NEAR MINT** Nikon Nikonos V Olive UW Film Camera 35mm F/2.5, New O rings #659",https://www.ebay.com/itm/NEAR-MINT-Nikon-Nikonos-V-Olive-UW-Film-Camera-35mm-F-2-5-New-O-rings-659-/283613234280,269.9,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon Nikonos V Underwater Camera,112
70,,nikon nikonos v,283609099822,"**NEAR MINT** Nikon Nikonos V Olive UW Film Camera 35mm F/2.5, New O rings #655",https://www.ebay.com/itm/NEAR-MINT-Nikon-Nikonos-V-Olive-UW-Film-Camera-35mm-F-2-5-New-O-rings-655-/283609099822,269.9,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon Nikonos V Underwater Camera,111
79,,nikon fa 35mm,392411666569,Nikon FA 35mm SLR Film Camera Body Only SN4042357 from japan 146 Excellent++++,https://www.ebay.com/itm/Nikon-FA-35mm-SLR-Film-Camera-Body-Only-SN4042357-japan-146-Excellent-/392411666569,99.99,USD,JP,15230,Film Cameras,StoreInventory,Used,,110
92,,nikon fa 35mm,264445076617,Nikon FA 35mm SLR Film Camera Body Only  SN5099717,https://www.ebay.com/itm/Nikon-FA-35mm-SLR-Film-Camera-Body-Only-SN5099717-/264445076617,115.8,USD,JP,15230,Film Cameras,StoreInventory,Used,,110
4,,nikon fa 35mm,264445076617,Nikon FA 35mm SLR Film Camera Body Only  SN5099717,https://www.ebay.com/itm/Nikon-FA-35mm-SLR-Film-Camera-Body-Only-SN5099717-/264445076617,115.8,USD,JP,15230,Film Cameras,StoreInventory,Used,,110
69,,nikon fa 35mm,254355176084,Nikon FA 35mm SLR Film Camera Body Only  SN5393230,https://www.ebay.com/itm/Nikon-FA-35mm-SLR-Film-Camera-Body-Only-SN5393230-/254355176084,107.8,USD,JP,15230,Film Cameras,StoreInventory,Used,,110
35,,nikon nikkor 28mm,392408333939,Nikon NIKKOR 28mm f/2.8 F/1:2.8 AF Wide Angle Prime Lens w/Filter From Japan,https://www.ebay.com/itm/Nikon-NIKKOR-28mm-f-2-8-F-1-2-8-AF-Wide-Angle-Prime-Lens-w-Filter-Japan-/392408333939,111.0,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF NIKKOR 105mm f/2.8 D Micro Lens,110
34,,nikon af nikkor,283610248671,Nikon AF Nikkor Micro 105mm f/2.8 D Lens [Exc+++] w/Case From Japan [4774],https://www.ebay.com/itm/Nikon-AF-Nikkor-Micro-105mm-f-2-8-D-Lens-Exc-w-Case-Japan-4774-/283610248671,203.15,USD,JP,3323,Lenses,FixedPrice,Used,Nikon AF Nikkor Micro 105mm f/2.8 D,110
28,,nikon f2 from,283558414900,【UNUSED】Nikon DW-1 Waist level Finder For Nikon F2 from JAPAN 466331,https://www.ebay.com/itm/UNUSED-Nikon-DW-1-Waist-level-Finder-Nikon-F2-JAPAN-466331-/283558414900,119.99,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,Nikon DW-1,11
42,,nikon hs1 metal,254334651608,Nikon HS-1 Metal Lens Hood 50mm f1.4 Lens From Japan #a0227,https://www.ebay.com/itm/Nikon-HS-1-Metal-Lens-Hood-50mm-f1-4-Lens-Japan-a0227-/254334651608,9.98,USD,JP,78999,Lens Hoods,StoreInventory,Used,,11
57,,nikon nikkor w,183938776309,[ Mint ] Nikon NIKKOR W 150mm f/5.6 S Copal 0 Large Format Lens Japan,https://www.ebay.com/itm/Mint-Nikon-NIKKOR-W-150mm-f-5-6-S-Copal-0-Large-Format-Lens-Japan-/183938776309,299.9,USD,JP,3323,Lenses,FixedPrice,Used,Nikon NIKKOR W 150mm f/5.6 S,11
81,,nikon f90x n90s,153537871646,( unused in Box)Nikon MB-10 Battery Grip For Nikon F90X N90S from Japan#226,https://www.ebay.com/itm/unused-Box-Nikon-MB-10-Battery-Grip-Nikon-F90X-N90S-Japan-226-/153537871646,44.99,USD,JP,29967,Battery Grips,StoreInventory,Used,MB-10,11
38,,nikon hs1 metal,264397634859,Nikon HS-1 Metal Lens Hood 50mm f/1.4 Lens From Japan #a0203,https://www.ebay.com/itm/Nikon-HS-1-Metal-Lens-Hood-50mm-f-1-4-Lens-Japan-a0203-/264397634859,9.98,USD,JP,78999,Lens Hoods,StoreInventory,Used,,11
91,,nikon f2 from,283558414900,【UNUSED】Nikon DW-1 Waist level Finder For Nikon F2 from JAPAN 466331,https://www.ebay.com/itm/UNUSED-Nikon-DW-1-Waist-level-Finder-Nikon-F2-JAPAN-466331-/283558414900,119.99,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,Nikon DW-1,11
76,,nikon hs1 metal,264436550850,Nikon HS-1 Metal Lens Hood 50mm f1.4 Lens From Japan #a0229,https://www.ebay.com/itm/Nikon-HS-1-Metal-Lens-Hood-50mm-f1-4-Lens-Japan-a0229-/264436550850,9.98,USD,JP,78999,Lens Hoods,StoreInventory,Used,,11
29,,nikon canvas camera,323876036646,nikon canvas camera strap green vintage original for 35mm slr camera 2790,https://www.ebay.com/itm/nikon-canvas-camera-strap-green-vintage-original-35mm-slr-camera-2790-/323876036646,12.8,USD,JP,64343,Straps & Hand Grips,StoreInventory,Used,,11
63,,nikon afs vr,264456530943,[TOP MINT] Nikon AF-S VR Zoom-NIKKOR 70-200mm F/2.8G IF-ED Black AF Lens w/Box,https://www.ebay.com/itm/TOP-MINT-Nikon-AF-S-VR-Zoom-NIKKOR-70-200mm-F-2-8G-IF-ED-Black-AF-Lens-w-Box-/264456530943,932.0,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF-S VR Zoom-NIKKOR 70-200mm F/2.8G,11
21,,nikon f60 n60,183945280659,[Mint] Nikon F60 N60 35mm SLR Film Camera w/ Strap from Japan,https://www.ebay.com/itm/Mint-Nikon-F60-N60-35mm-SLR-Film-Camera-w-Strap-Japan-/183945280659,13.8,USD,JP,15230,Film Cameras,StoreInventory,Used,F60,11
59,,nikon nikkorq auto,123890296473,Exc++++ Nikon Nikkor-Q Auto 200mm f/4 Non AI MF Lens for F Mount from Japan #706,https://www.ebay.com/itm/Exc-Nikon-Nikkor-Q-Auto-200mm-f-4-Non-AI-MF-Lens-F-Mount-Japan-706-/123890296473,39.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon Nikkor-Q Auto,109
31,,nikon japan near,254345736575,Tamron 28-200mm f/3.8-5.6 MACRO A03 Lens For Nikon Japan [Near Mint] #469464A,https://www.ebay.com/itm/Tamron-28-200mm-f-3-8-5-6-MACRO-A03-Lens-Nikon-Japan-Near-Mint-469464A-/254345736575,69.9,USD,JP,3323,Lenses,StoreInventory,Used,,1089
50,,nikon f4s 35mm,123708490600,Nikon F4s 35mm SLR Film Camera Body w/MB-21 from Japan [Exc],https://www.ebay.com/itm/Nikon-F4s-35mm-SLR-Film-Camera-Body-w-MB-21-Japan-Exc-/123708490600,169.99,USD,JP,15230,Film Cameras,StoreInventory,Used,,108
74,,nikon f4s 35mm,264452656558,Nikon F4s 35mm SLR Film Camera Body Only SN2154582,https://www.ebay.com/itm/Nikon-F4s-35mm-SLR-Film-Camera-Body-Only-SN2154582-/264452656558,105.8,USD,JP,15230,Film Cameras,StoreInventory,Used,,108
1,,nikon ais 50mm,273994465786,Mint Nikon AIS 50mm f1.2 SIC AI-S Ais Bright MF Lens w/ Cap From Japan F/S #4020,https://www.ebay.com/itm/Mint-Nikon-AIS-50mm-f1-2-SIC-AI-S-Ais-Bright-MF-Lens-w-Cap-Japan-F-S-4020-/273994465786,406.93,USD,JP,3323,Lenses,FixedPrice,Used,Nikon AIS 50mm f1.2,107
74,,nikon afs nikkor,113772589226,Nikon AF-S Nikkor 18-70mm f/3.5-4.5 G ED IF DX w/hood [excellent] #380 F/S !!,https://www.ebay.com/itm/Nikon-AF-S-Nikkor-18-70mm-f-3-5-4-5-G-ED-IF-DX-w-hood-excellent-380-F-S-/113772589226,110.0,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF,10431
34,,nikon af 2870mm,303194942593,"""App NEAR MINT(Opt Excellent+++)"" Nikon AF 28-70mm f3.5-4.5 D Lens Japan #624",https://www.ebay.com/itm/App-NEAR-MINT-Opt-Excellent-Nikon-AF-28-70mm-f3-5-4-5-D-Lens-Japan-624-/303194942593,65.0,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF,10402
2,,nikon af nikkor,283605382822,Excellent+ Nikon AF Nikkor 50mm f1.4D Prime Lens with Box from Japan,https://www.ebay.com/itm/Excellent-Nikon-AF-Nikkor-50mm-f1-4D-Prime-Lens-Box-Japan-/283605382822,162.0,USD,JP,3323,Lenses,StoreInventory,Used,AF NIKKOR 50mm f1.4D,104
13,,nikon 1 j1,113848556346,Nikon 1 J1 10.1MP White Mirrorless Digital Camera Body Only [Read] Japan #465875,https://www.ebay.com/itm/Nikon-1-J1-10-1MP-White-Mirrorless-Digital-Camera-Body-Only-Read-Japan-465875-/113848556346,73.0,USD,JP,31388,Digital Cameras,FixedPrice,Used,Nikon 1 J1,104
48,,nikon af nikkor,174006200033,[AS IS] Nikon AF NIKKOR 70-210mm f/4-5.6 Telephoto Zoom Lens from Japan #972,https://www.ebay.com/itm/AS-IS-Nikon-AF-NIKKOR-70-210mm-f-4-5-6-Telephoto-Zoom-Lens-Japan-972-/174006200033,29.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AF NIKKOR 70-210mm f/4-5.6,101
81,,nikon af nikkor,293130015324,Nikon AF Nikkor 70-210mm F/4-5.6 Zoom Lens from Japan 2341508 AS-IS,https://www.ebay.com/itm/Nikon-AF-Nikkor-70-210mm-F-4-5-6-Zoom-Lens-Japan-2341508-AS-IS-/293130015324,24.0,USD,JP,3323,Lenses,FixedPrice,Used,AF Nikkor 70-210mm f4-5.6,101
62,,nikon ai nikkor,193090384270,【Optical N MINT!!】 AS-IS Nikon Ai Nikkor 200mm f/ 4 MF Telephoto Lens from Japan,https://www.ebay.com/itm/Optical-N-MINT-AS-IS-Nikon-Ai-Nikkor-200mm-f-4-MF-Telephoto-Lens-Japan-/193090384270,57.99,USD,JP,3323,Lenses,StoreInventory,Used,Sonnar T*,1005
99,,nikon nikomat ft,192868571069,Excellent++ Nikon Nikomat FT N SLR Film Camera Body #289,https://www.ebay.com/itm/Excellent-Nikon-Nikomat-FT-N-SLR-Film-Camera-Body-289-/192868571069,19.0,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon Nikkormat FT,100
14,,nikon f5 back,401873992106,【N.MINT】 NIKON F5 Back Door Cover  from Japan #590,https://www.ebay.com/itm/N-MINT-NIKON-F5-Back-Door-Cover-Japan-590-/401873992106,49.99,USD,JP,29973,Film Backs & Holders,StoreInventory,Used,,10
54,,nikon nikkor afs,183922145233,Nikon NIKKOR AF-S DX 35mm f/1.8 G Wide Angel Lens Excellent++ From Japan Tokyo,https://www.ebay.com/itm/Nikon-NIKKOR-AF-S-DX-35mm-f-1-8-G-Wide-Angel-Lens-Excellent-Japan-Tokyo-/183922145233,128.0,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AS-F DX NIKKOR,10
93,,nikon f80s f80,254293021832,Nikon F80s F80 s 35mm SLR Film Camera Body From Japan [Exc+++++] #463860A,https://www.ebay.com/itm/Nikon-F80s-F80-s-35mm-SLR-Film-Camera-Body-Japan-Exc-463860A-/254293021832,79.9,USD,JP,15230,Film Cameras,FixedPrice,Used,,10
17,,nikon from japan,133121652366,Sigma AF 28-300mm f/3.5-6.3 Macro Zoom Lens for Nikon From Japan Exc+++ F/S,https://www.ebay.com/itm/Sigma-AF-28-300mm-f-3-5-6-3-Macro-Zoom-Lens-Nikon-Japan-Exc-F-S-/133121652366,112.0,USD,JP,3323,Lenses,StoreInventory,Used,Sigma AF 28-300mm F3.5-6.3 Macro,10
88,,nikon cf27 cf27,293222884867,Excellent+++ Nikon CF-27 CF27 Semi Soft Case for FE2 FE FM2 FM from Japan,https://www.ebay.com/itm/Excellent-Nikon-CF-27-CF27-Semi-Soft-Case-FE2-FE-FM2-FM-Japan-/293222884867,59.99,USD,JP,107894,"Cases, Bags & Covers",StoreInventory,Used,,10
6,,nikon speedlight sb10,323912474734,Nikon Speedlight SB-10 Flash Lightning Flash 14077,https://www.ebay.com/itm/Nikon-Speedlight-SB-10-Flash-Lightning-Flash-14077-/323912474734,29.7,USD,JP,48515,Flashes,StoreInventory,Used,,10
3,,nikon r8 super,293017218913,Nikon R8 SUPER 8mm Movie Camera from Japan 348,https://www.ebay.com/itm/Nikon-R8-SUPER-8mm-Movie-Camera-Japan-348-/293017218913,178.33,USD,JP,4689,Movie Cameras,StoreInventory,Used,R8 SUPER,10
22,,nikon new nikkor,143384555072,Nikon New Nikkor 50mm f1.4 MF Non Ai Lens [Excellent+++] from Japan F/S,https://www.ebay.com/itm/Nikon-New-Nikkor-50mm-f1-4-MF-Non-Ai-Lens-Excellent-Japan-F-S-/143384555072,67.0,USD,JP,3323,Lenses,StoreInventory,Used,Nikon New Nikkor 50mm f1.4,10
66,,nikon ms30 battery,254344204123,Nikon MS-30 Battery Holder for Nikon F5 SN468 **Excellent++**,https://www.ebay.com/itm/Nikon-MS-30-Battery-Holder-Nikon-F5-SN468-Excellent-/254344204123,111.8,USD,JP,29967,Battery Grips,StoreInventory,Used,,10
22,,nikon cf27 cf27,401855404930,*Mint in Box* Nikon CF-27 CF27 Semi Soft Case for FE2 FE FM2 FM from Japan #1235,https://www.ebay.com/itm/Mint-Box-Nikon-CF-27-CF27-Semi-Soft-Case-FE2-FE-FM2-FM-Japan-1235-/401855404930,109.0,USD,JP,107894,"Cases, Bags & Covers",StoreInventory,Used,,10
80,,nikon r8 super,383151496458,【Excellent+++++】 NIKON R8 Super ZOOM 8mm Movie Motion Picture Camera from JAPAN,https://www.ebay.com/itm/Excellent-NIKON-R8-Super-ZOOM-8mm-Movie-Motion-Picture-Camera-JAPAN-/383151496458,139.9,USD,JP,4689,Movie Cameras,StoreInventory,Used,,10
6,,nikon nikomat ftn,173867553450,Nikon NIKOMAT FTN SLR camera with NIKKOR-HC AUTO 28mm f/3.5 Non-Ai MF Lens #007,https://www.ebay.com/itm/Nikon-NIKOMAT-FTN-SLR-camera-NIKKOR-HC-AUTO-28mm-f-3-5-Non-Ai-MF-Lens-007-/173867553450,39.45,USD,JP,3323,Lenses,StoreInventory,Used,,1
85,,nikon sb80dx speed,401869215860,[MINT] Nikon SB-80DX Speed Light Shoe Mount Flash from Japan w/Case,https://www.ebay.com/itm/MINT-Nikon-SB-80DX-Speed-Light-Shoe-Mount-Flash-Japan-w-Case-/401869215860,49.99,USD,JP,48515,Flashes,FixedPrice,Used,,1
61,,nikon 152en from,333297389306,【As-Is】Tamron SP AF 90mm f2.5 MACRO Lens  for Nikon 152EN from JAPAN #470005,https://www.ebay.com/itm/As-Is-Tamron-SP-AF-90mm-f2-5-MACRO-Lens-Nikon-152EN-JAPAN-470005-/333297389306,88.99,USD,JP,3323,Lenses,StoreInventory,Used,152EN,1
52,,nikon sn701468,113864376421,SIGMA HIGH-SPEED ZOOM MULTI-COATED 80-200mm F3.5 for Nikon SN701468,https://www.ebay.com/itm/SIGMA-HIGH-SPEED-ZOOM-MULTI-COATED-80-200mm-F3-5-Nikon-SN701468-/113864376421,11.8,USD,JP,3323,Lenses,StoreInventory,Used,,1
17,,nikon nikonos sync,163842618094,"[Excellent+++] Nikon Nikonos Sync Cord Cable for SB-103, 105 From Japan",https://www.ebay.com/itm/Excellent-Nikon-Nikonos-Sync-Cord-Cable-SB-103-105-Japan-/163842618094,17.1,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon Nikonos Sync Cable,1
90,,nikon nikomat ftn,173867553450,Nikon NIKOMAT FTN SLR camera with NIKKOR-HC AUTO 28mm f/3.5 Non-Ai MF Lens #007,https://www.ebay.com/itm/Nikon-NIKOMAT-FTN-SLR-camera-NIKKOR-HC-AUTO-28mm-f-3-5-Non-Ai-MF-Lens-007-/173867553450,39.45,USD,JP,3323,Lenses,StoreInventory,Used,,1
28,,nikon uw nikkor,392310080406,"*EXCELLENT+++++* Nikon UW Nikkor 15mm f/2.8 Underwater Lens for NIKONOS ,V",https://www.ebay.com/itm/EXCELLENT-Nikon-UW-Nikkor-15mm-f-2-8-Underwater-Lens-NIKONOS-V-/392310080406,249.9,USD,JP,29994,Accessory Bundles,StoreInventory,Used,,1
27,,nikon as4 flash,372705782449,NEAR MINT  Nikon AS-4  Flash Shoe For F3 FROM JAPAN,https://www.ebay.com/itm/NEAR-MINT-Nikon-AS-4-Flash-Shoe-F3-JAPAN-/372705782449,16.97,USD,JP,78999,Lens Hoods,FixedPrice,Used,AS-4,1
95,,nikon mb21 battery,233341579149,【EXC】 Nikon MB-21 Battery Grip For Nikon F4 F4s from Japan #181,https://www.ebay.com/itm/EXC-Nikon-MB-21-Battery-Grip-Nikon-F4-F4s-Japan-181-/233341579149,49.99,USD,JP,64354,Other Flashes & Flash Accs,StoreInventory,Used,,1
43,,nikon ais 2660,192964584626,"""NEAR MINT""Voigtlander ULTRON 40mm F/2 SL Aspherical  for Nikon Ai-s  #2660",https://www.ebay.com/itm/NEAR-MINT-Voigtlander-ULTRON-40mm-F-2-SL-Aspherical-Nikon-Ai-s-2660-/192964584626,375.0,USD,JP,3323,Lenses,StoreInventory,Used,,1
38,,nikon pb6m macro,123853488955,Mint Nikon PB-6M Macro Copy Stand for PB-6 Bellows From Japan Free Shipping,https://www.ebay.com/itm/Mint-Nikon-PB-6M-Macro-Copy-Stand-PB-6-Bellows-Japan-Free-Shipping-/123853488955,85.0,USD,JP,30059,"Lens Adapters, Mounts & Tubes",FixedPrice,Used,,1
68,,nikon nikkorh auto,323909488847,Nikon NIKKOR-H Auto 50mm F2 Non-Ai Lens SN766835,https://www.ebay.com/itm/Nikon-NIKKOR-H-Auto-50mm-F2-Non-Ai-Lens-SN766835-/323909488847,33.8,USD,JP,3323,Lenses,StoreInventory,Used,,1
20,,nikon from japan,383122548028,【AS IS】TAMRON LD ASPH IS 28-300mm Macro f/3.5-6.3 for NIKON from Japan,https://www.ebay.com/itm/AS-IS-TAMRON-LD-ASPH-28-300mm-Macro-f-3-5-6-3-NIKON-Japan-/383122548028,13.99,USD,JP,3323,Lenses,FixedPrice,Used,TAMRON LD ASPH IS 28-300mm Macro f/3.5-6.3,1
18,,nikon x0 o56,133147979378,【MINT IN BOX】Genuine Nikon X0 O56 R60 52mm Lens Filter Set From Japan,https://www.ebay.com/itm/MINT-BOX-Genuine-Nikon-X0-O56-R60-52mm-Lens-Filter-Set-Japan-/133147979378,57.99,USD,JP,15216,Filters,FixedPrice,Used,,1
9,,nikon wide attachment,183920034599,Nikon Wide Attachment WM-E80 0.8x w/Caps for Coolpix 8800 [Excellent+] Japan,https://www.ebay.com/itm/Nikon-Wide-Attachment-WM-E80-0-8x-w-Caps-Coolpix-8800-Excellent-Japan-/183920034599,26.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon Wide Attachment WM-E80 0.8x,1
8,,nikon nikkor 70300mm,153621654616,Nikon NIKKOR 70-300mm F/4-5.6 D AF ED Lens [Excellent++],https://www.ebay.com/itm/Nikon-NIKKOR-70-300mm-F-4-5-6-D-AF-ED-Lens-Excellent-/153621654616,69.0,USD,JP,3323,Lenses,StoreInventory,Used,,1
89,,nikon elnikkor 50mm,401811399582,[Near MINT] Nikon EL-NIKKOR 50mm f/2.8 Enlarging Lens w/Case from JAPAN,https://www.ebay.com/itm/Near-MINT-Nikon-EL-NIKKOR-50mm-f-2-8-Enlarging-Lens-w-Case-JAPAN-/401811399582,74.99,USD,JP,29986,Enlarging Lenses,FixedPrice,Used,,1
74,,nikon nikkor 70210mm,113874537176,FREE SHIP Nikon NIKKOR 70-210mm f/4.0-5.6 4-5.6 D AF Zoom Lens  from Japan,https://www.ebay.com/itm/FREE-SHIP-Nikon-NIKKOR-70-210mm-f-4-0-5-6-4-5-6-D-AF-Zoom-Lens-Japan-/113874537176,59.0,USD,JP,3323,Lenses,StoreInventory,Used,,1
91,,nikon nikkorh auto,223643375859,Nikon NIKKOR-H Auto 50mm F2 Non-Ai Lens  SN2061750 **Excellent+**,https://www.ebay.com/itm/Nikon-NIKKOR-H-Auto-50mm-F2-Non-Ai-Lens-SN2061750-Excellent-/223643375859,39.8,USD,JP,3323,Lenses,StoreInventory,Used,,1
30,,nikon focussing screen,383150786983,【 Near Mint 】GENUINE NIKON FOCUSSING SCREEN Type P  For F2  from JAPAN,https://www.ebay.com/itm/Near-Mint-GENUINE-NIKON-FOCUSSING-SCREEN-Type-P-F2-JAPAN-/383150786983,99.99,USD,JP,30059,"Lens Adapters, Mounts & Tubes",FixedPrice,Used,Nikon Focusing Screen Type P  For  F2,1
21,,nikon telecon asis,273938707525,Kenko N-AFD Teleplus 2x AF Lens For Nikon telecon  [AS-IS  AF not work ] JAPAN,https://www.ebay.com/itm/Kenko-N-AFD-Teleplus-2x-AF-Lens-Nikon-telecon-AS-IS-AF-not-work-JAPAN-/273938707525,40.0,USD,JP,3323,Lenses,StoreInventory,Used,,1
20,,nikon f601 qd,183916910801,[Exc] Nikon F601 QD N6006 35mm SLR Film Camera Body w/ Strap from Japan,https://www.ebay.com/itm/Exc-Nikon-F601-QD-N6006-35mm-SLR-Film-Camera-Body-w-Strap-Japan-/183916910801,7.4,USD,JP,15230,Film Cameras,StoreInventory,Used,F601 QD,1
15,,nikon nikkorh auto,323910558383,Nikon NIKKOR-H Auto 50mm F2 Non-Ai Lens SN657622,https://www.ebay.com/itm/Nikon-NIKKOR-H-Auto-50mm-F2-Non-Ai-Lens-SN657622-/323910558383,25.8,USD,JP,3323,Lenses,StoreInventory,Used,,1
33,,nikon cf64 soft,293218779086,*MINT in BOX* Nikon CF-64 Soft Leather Camera Case for F6 from Japan #3350,https://www.ebay.com/itm/MINT-BOX-Nikon-CF-64-Soft-Leather-Camera-Case-F6-Japan-3350-/293218779086,99.0,USD,JP,107894,"Cases, Bags & Covers",StoreInventory,Used,,1
29,,nikon fe en,401745923567,[Mint]Nikon Focusing Screen Type B for Nikon FE En Shop Japan,https://www.ebay.com/itm/Mint-Nikon-Focusing-Screen-Type-B-Nikon-FE-Shop-Japan-/401745923567,28.0,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,,1
24,,nikon ms30 battery,183939474608,Nikon MS-30 Battery Holder For F5 w/Box [Unused] From Japan #11276 [F/S],https://www.ebay.com/itm/Nikon-MS-30-Battery-Holder-F5-w-Box-Unused-Japan-11276-F-S-/183939474608,174.99,USD,JP,162480,Other Camera & Photo Accs,StoreInventory,Used,,1
43,,nikon nikkor 1000mm,223660656230,GENUINE NIKON NIKKOR 1000mm f/11 SCREW ON CHROME METAL LENS CAP 108N 13505,https://www.ebay.com/itm/GENUINE-NIKON-NIKKOR-1000mm-f-11-SCREW-CHROME-METAL-LENS-CAP-108N-13505-/223660656230,44.54,USD,JP,79001,Lens Caps,StoreInventory,Used,,1
15,,nikon 310w341,223567039757,[NearMint+] Sigma 30mm f/1.4 DC HSM ART Lens For Nikon (310-W341),https://www.ebay.com/itm/NearMint-Sigma-30mm-f-1-4-DC-HSM-ART-Lens-Nikon-310-W341-/223567039757,250.0,USD,JP,3323,Lenses,StoreInventory,Used,,1
32,,nikon 201845,143371383412,Nikonos Front Lens Cap for 15mm f2.8 nikonos v nikon #201845,https://www.ebay.com/itm/Nikonos-Front-Lens-Cap-15mm-f2-8-nikonos-v-nikon-201845-/143371383412,14.0,USD,JP,79001,Lens Caps,StoreInventory,Used,,1
57,,nikon md4 motor,333328754074,【N MINT ULTRA RARE】 Nikon MD-4 Motor Drive For F3P PRESS Professional GRIP JAPAN,https://www.ebay.com/itm/N-MINT-ULTRA-RARE-Nikon-MD-4-Motor-Drive-F3P-PRESS-Professional-GRIP-JAPAN-/333328754074,799.99,USD,JP,29970,Motor Drives & Winders,StoreInventory,Used,Nikon MD-4 Motor Drive For F3P PRESS Professional,1
45,,nikon afi 300mm,223608641182,Nikon AF-I 300mm F/2.8 ED IF D Lens EXCELLENT++ JAPAN/3188,https://www.ebay.com/itm/Nikon-AF-I-300mm-F-2-8-ED-IF-D-Lens-EXCELLENT-JAPAN-3188-/223608641182,1160.0,USD,JP,3323,Lenses,FixedPrice,Used,,1
35,,modulation optics microscope,202733495846,MODULATION OPTICS MICROSCOPE OBJECTIVE LENS SET HMC 40 / 20 LWD  160  TWO SET!,https://www.ebay.com/itm/MODULATION-OPTICS-MICROSCOPE-OBJECTIVE-LENS-SET-HMC-40-20-LWD-160-TWO-SET-/202733495846,349.0,USD,JP,185223,Microscopes,FixedPrice,Used,,1
69,,nikon nikkorh auto,323898763744,Nikon NIKKOR-H Auto 28mm F3.5 Non-Ai Lens  SN337686,https://www.ebay.com/itm/Nikon-NIKKOR-H-Auto-28mm-F3-5-Non-Ai-Lens-SN337686-/323898763744,37.8,USD,JP,3323,Lenses,StoreInventory,Used,,1
33,,nikon focusing screen,323499954883,nikon focusing screen type b for nikon f4 f4s f4e in mint condition 0903,https://www.ebay.com/itm/nikon-focusing-screen-type-b-nikon-f4-f4s-f4e-mint-condition-0903-/323499954883,8.88,USD,JP,43479,Other Film Photography,StoreInventory,Used,Nikon Focusing Screen TYPE B,1
37,,nikon pb4 pb4,392429754311,[Near Mint] NIKON PB-4 PB4 Bellows Focusing Attachment Macro Nikon F from JAPAN,https://www.ebay.com/itm/Near-Mint-NIKON-PB-4-PB4-Bellows-Focusing-Attachment-Macro-Nikon-F-JAPAN-/392429754311,152.99,USD,JP,162480,Other Camera & Photo Accs,StoreInventory,Used,NIKON PB-4,1
91,,nikon sn136063 excellent,113876791103,TAMRON AF 80-210mm F4.5-5.6 for Nikon  SN136063 **Excellent++**,https://www.ebay.com/itm/TAMRON-AF-80-210mm-F4-5-5-6-Nikon-SN136063-Excellent-/113876791103,14.8,USD,JP,3323,Lenses,StoreInventory,Used,,1
23,,nikon f v692,312751996974,[MINT] Tokina AT-X Macro 90mm f/2.5 MF Lens for Nikon F #V692,https://www.ebay.com/itm/MINT-Tokina-AT-X-Macro-90mm-f-2-5-MF-Lens-Nikon-F-V692-/312751996974,197.99,USD,JP,3323,Lenses,StoreInventory,Used,,1
